0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2
0.30000000000000004,0.1,0.30000000000000004,0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.1,0.1,0.30000000000000004,0.1
0.4,0.0,0.4,0.2,0.20000000000000004,0.4,0.4,0.4,0.4,0.4,0.20000000000000004,0.0,0.2,0.20000000000000004,0.0
0.5,-0.1,0.5,0.30000000000000004,0.30000000000000004,0.5,0.30000000000000004,0.5,0.5,0.30000000000000004,0.10000000000000003,-0.1,0.30000000000000004,0.10000000000000003,-0.1
0.4,-0.2,0.4,0.20000000000000004,0.4,0.6,0.20000000000000004,0.6,0.6,0.4,0.20000000000000004,0.0,0.20000000000000004,2.7755575615628914e-17,-0.2
0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.10000000000000003,0.30000000000000004,0.5,0.10000000000000003,0.5,0.7,0.30000000000000004,0.30000000000000004,-0.1,0.10000000000000003,-0.09999999999999998,-0.1
0.4,-0.20000000000000004,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,0.6,2.7755575615628914e-17,0.6,0.7999999999999999,0.20000000000000004,0.4,-0.2,0.20000000000000004,-0.19999999999999998,-0.2
0.30000000000000004,-0.10000000000000003,0.30000000000000004,0.10000000000000003,0.30000000000000004,0.5,-0.09999999999999998,0.7,0.8999999999999999,0.30000000000000004,0.5,-0.30000000000000004,0.30000000000000004,-0.3,-0.1
0.20000000000000004,-2.7755575615628914e-17,0.20000000000000004,0.20000000000000004,0.4,0.4,-0.19999999999999998,0.7999999999999999,0.9999999999999999,0.20000000000000004,0.6,-0.4,0.20000000000000004,-0.19999999999999998,-0.2
0.30000000000000004,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.5,0.30000000000000004,-0.3,0.7,1.0999999999999999,0.10000000000000003,0.7,-0.5,0.30000000000000004,-0.09999999999999998,-0.30000000000000004
0.20000000000000004,0.19999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,0.4,0.20000000000000004,-0.19999999999999998,0.6,1.2,0.20000000000000004,0.6,-0.4,0.20000000000000004,2.7755575615628914e-17,-0.4
0.10000000000000003,0.3,-0.09999999999999998,-0.09999999999999998,0.30000000000000004,0.10000000000000003,-0.09999999999999998,0.5,1.3,0.10000000000000003,0.7,-0.30000000000000004,0.10000000000000003,-0.09999999999999998,-0.5
2.7755575615628914e-17,0.19999999999999998,-0.19999999999999998,-0.19999999999999998,0.4,2.7755575615628914e-17,2.7755575615628914e-17,0.4,1.4000000000000001,0.20000000000000004,0.6,-0.20000000000000004,2.7755575615628914e-17,2.7755575615628914e-17,-0.6
0.10000000000000003,0.3,-0.09999999999999998,-0.09999999999999998,0.30000000000000004,0.10000000000000003,0.10000000000000003,0.30000000000000004,1.5000000000000002,0.30000000000000004,0.5,-0.10000000000000003,-0.09999999999999998,-0.09999999999999998,-0.7
0.20000000000000004,0.4,2.7755575615628914e-17,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,0.20000000000000004,1.6000000000000003,0.20000000000000004,0.4,-0.20000000000000004,-0.19999999999999998,2.7755575615628914e-17,-0.6
0.30000000000000004,0.30000000000000004,0.10000000000000003,-0.09999999999999998,0.10000000000000003,-0.09999999999999998,0.10000000000000003,0.10000000000000003,1.5000000000000002,0.10000000000000003,0.30000000000000004,-0.10000000000000003,-0.3,0.10000000000000003,-0.7
0.20000000000000004,0.20000000000000004,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,0.20000000000000004,1.6000000000000003,2.7755575615628914e-17,0.20000000000000004,-2.7755575615628914e-17,-0.4,0.20000000000000004,-0.7999999999999999
0.30000000000000004,0.10000000000000003,0.30000000000000004,-0.09999999999999998,0.30000000000000004,-0.09999999999999998,0.30000000000000004,0.30000000000000004,1.7000000000000004,-0.09999999999999998,0.10000000000000003,-0.10000000000000003,-0.5,0.30000000000000004,-0.8999999999999999
0.4,0.20000000000000004,0.20000000000000004,-0.19999999999999998,0.20000000000000004,-0.19999999999999998,0.4,0.4,1.8000000000000005,2.7755575615628914e-17,2.7755575615628914e-17,-2.7755575615628914e-17,-0.6,0.4,-0.9999999999999999
